id_cantitate,cantitate
1||2071673||1||2,10
1||2071673||1||3,1
1||2071686||1||1,20
1||2071686||1||2,20
1||2071688||1||1,2
1||2071688||1||2,2
1||2071688||1||3,2
1||2071688||1||4,2
1||2071688||1||5,1
1||2071688||1||6,2
1||2071688||1||7,2
1||2071690||1||1,1
1||2071690||1||2,2
1||2071690||1||3,4
1||2071690||1||4,2
1||2071690||1||5,4
1||2071690||1||6,1
1||2071690||1||7,8
1||2071690||1||8,16
1||2071690||1||9,8
1||2071690||1||10,4
1||2071690||1||11,4
1||2071690||2||6,1
1||2071702||1||1,2
1||2071702||1||2,1
1||2071702||1||3,4
1||2071702||1||4,6
1||2071702||2||2,2
1||2071702||3||1,4
1||2071702||3||3,2
1||2071702||4||2,1
1||2071707||1||1,1
1||2071707||1||4,1
1||2071707||2||2,1
1||2071707||2||3,1
1||2071707||3||2,-1
1||2071712||1||1,1
1||2071717||1||3,1
1||2071717||1||5,1
1||2071717||1||6,2
1||2071717||1||7,1
1||2071717||1||8,1
1||2071717||1||9,1
1||2071717||1||10,2
1||2071717||2||1,1
1||2071717||2||2,4.285
1||2071717||2||4,1
1||2071717||3||7,-1
1||2071723||1||1,2
1||2071723||1||2,10
1||2071727||2||1,1
1||2071727||3||1,-1
1||2071735||1||1,2
1||2071745||1||1,2
1||2071750||1||2,1
1||2071755||1||1,4
1||2071755||1||3,1
1||2071755||1||4,1
1||2071761||1||1,10
1||2071765||1||2,5
1||2071765||2||2,3
1||2071765||3||1,10
1||2071765||3||2,2
1||2071767||1||1,2
1||2071772||1||1,1
1||2071775||1||1,1
1||2071775||1||2,1
1||2071775||2||2,-1
1||2071785||1||1,1
1||2071786||1||2,2
1||2071786||1||3,1
1||2071786||1||5,2
1||2071786||1||6,1
1||2071786||1||7,1
1||2071786||1||8,1
1||2071786||1||9,1
1||2071786||1||10,1
1||2071786||2||1,1
1||2071786||2||4,1
1||2071786||3||9,-1
1||2071791||1||1,1
1||2071813||1||1,1
1||2071813||1||2,2
1||2071813||1||3,1
1||2071813||1||4,1
1||2071821||1||3,2
1||2071829||1||1,1
1||2071849||1||1,10
1||2071852||1||2,2
1||2071857||1||1,1
1||2071866||1||1,25
1||2071866||1||2,6
1||2071866||1||3,6
1||2071866||1||4,6
1||2071866||1||6,2
1||2071866||1||7,2
1||2071866||1||8,2
1||2071866||1||9,2
1||2071880||1||1,1
1||2071885||1||1,1
1||2071895||1||1,1
1||2071905||1||1,20
1||2071909||1||1,1
1||2071909||1||2,1
1||2071909||1||3,1
1||2071909||1||4,1
1||2071922||1||1,2
1||2071926||1||2,1
1||2071926||1||3,1
1||2071930||1||2,2
1||2071930||1||3,1
1||2071930||1||4,1
1||2071930||1||6,1
1||2071936||1||1,2
1||2071938||1||2,1
1||2071938||1||3,2
1||2071938||1||4,2
1||2071938||1||5,1
1||2071938||1||6,2
1||2071963||1||1,1
1||2071965||1||1,10
1||2071974||1||1,1
1||2071974||1||3,1
1||2071979||1||1,90
1||2071987||1||1,1
1||2072001||1||1,3
1||2072003||1||2,42
1||2072005||1||1,1
1||2072013||1||1,2
1||2072023||1||3,1
1||2072025||1||2,1
1||2072025||1||3,1
1||2072026||1||4,1
1||2072026||1||5,1
1||2072026||1||6,1
1||2072029||1||1,1
1||2072029||1||2,1
1||2072029||1||3,1
1||2072029||1||5,1
1||2072029||1||8,1
1||2072034||1||1,1
1||2072034||1||3,1
1||2072040||1||1,1
1||2072041||1||1,2
1||2072041||1||2,2
1||2072041||1||3,1
1||2072041||1||4,1
1||2072044||1||1,6
1||2072044||2||2,6
1||2072045||1||1,1
1||2072049||1||1,2
1||2072059||1||5,1
1||2072064||1||1,2
1||2072066||1||1,1
1||2072072||1||2,2
1||2072073||1||1,1
1||2072073||1||2,1
1||2072073||1||3,1
1||2072073||1||4,1
1||2072075||1||2,1
1||2072075||1||3,1
1||2072075||1||4,1
1||2072075||1||5,1
1||2072075||1||6,1
1||2072075||1||7,1
1||2072075||1||8,12
1||2072076||1||1,1
1||2072077||1||3,1
1||2072077||1||5,1
1||2072077||1||6,1
1||2072077||2||4,1
1||2072077||2||7,1
1||2072098||1||1,3
1||2072107||1||1,2
1||2072107||1||2,4
1||2072107||1||3,4
1||2072107||1||4,2
1||2072113||1||1,1
1||2072125||1||1,2
1||2072131||1||1,2
1||2072146||1||1,1
1||2072146||1||2,1
1||2072146||1||3,1
1||2072151||1||1,1
1||2072151||1||3,2
1||2072151||1||4,1
1||2072152||1||1,10
1||2072152||1||2,2
1||2072152||1||3,2
1||2072152||1||4,1
1||2072152||1||5,1
1||2072152||1||6,1
1||2072152||1||7,1
1||2072152||1||8,1
1||2072152||1||9,1
1||2072171||1||2,4
1||2072180||1||1,3
1||2072189||1||1,2
1||2072190||1||1,1
1||2072191||1||1,2
1||2072198||1||1,1
1||2072198||1||3,1
1||2072210||2||1,10
1||2072212||1||1,2
1||2072212||1||2,1
1||2072212||1||3,1
1||2072218||1||1,1
1||2072218||1||2,1
1||2072218||1||3,2
1||2072218||1||4,1
1||2072245||1||1,2
1||2072254||1||1,1
1||2072259||1||1,1
1||2072260||1||1,2
1||2072273||1||1,1
1||2072277||1||3,1
1||2072282||1||1,1
1||2072283||1||3,4
1||2072283||1||4,4
1||2072289||1||1,3
1||2072289||2||1,-3
1||2072306||1||2,1
1||2072308||1||1,1
1||2072316||1||1,1
1||2072316||1||3,1
1||2072319||1||1,1
1||2072319||1||2,1
1||2072319||1||3,1
1||2072319||2||4,1
1||2072321||1||1,1
1||2072321||1||2,1
1||2072321||1||3,1
1||2072321||1||4,1
1||2072321||1||5,1
1||2072322||1||1,1
1||2072330||1||3,1
1||2072330||2||1,1
1||2072330||2||4,2
1||2072336||1||1,2
1||2072336||1||2,1
1||2072338||1||1,1
1||2072346||1||2,1
1||2072348||1||1,2
1||2072353||1||2,2
1||2072354||1||1,1
1||2072354||2||2,10
1||2072356||1||1,8
1||2072364||1||1,4
1||2072371||1||1,1
1||2072371||1||2,1
1||2072375||1||1,3
1||2072375||1||2,3
1||2072375||1||3,3
1||2072375||1||4,3
1||2072375||1||5,3
1||2072375||1||6,3
1||2072375||1||7,1
1||2072375||1||8,12
1||2072375||1||9,12.75
1||2072375||1||12,6
1||2072386||1||1,1
1||2072386||2||1,-1
1||2072389||1||1,40
1||2072389||1||2,20
1||2072389||1||3,20
1||2072389||1||4,16
1||2072401||1||1,1
1||2072407||1||1,6
1||2072414||1||1,2
1||2072414||1||2,2
1||2072418||1||1,1
1||2072422||1||1,1
1||2072422||1||2,1
1||2072422||1||3,1
1||2072422||1||4,2
1||2072432||1||2,1
1||2072432||1||3,2
1||2072432||2||4,1
1||2072432||2||5,10
1||2072456||1||1,3
1||2072458||1||1,4
1||2072460||1||1,4
1||2072466||1||1,1
1||2072466||1||2,1
1||2072466||1||3,2
1||2072472||1||1,1
1||2072472||1||2,176.71
1||2072483||1||1,1
1||2072496||1||1,1
1||2072496||1||2,1
1||2072501||1||1,1
1||2072501||1||2,2
1||2072501||1||3,6
1||2072501||2||3,4
1||2072502||1||1,3
1||2072510||1||1,2
1||2072529||1||1,1
1||2072529||1||2,1
1||2072534||1||1,1
1||2072538||1||1,1
1||2072546||1||1,1
1||2072552||1||2,2
1||2072552||1||3,2
1||2072552||1||4,6
1||2072567||1||1,1
1||2072567||2||1,-1
1||2072576||1||1,30
1||2072581||1||1,4
1||2072590||1||1,3
1||2072626||1||1,2
1||2072626||1||2,2
1||2072626||1||3,2
1||2072626||1||4,4
1||2072626||1||7,2
1||2072626||1||8,2
1||2072640||1||1,2
1||2072640||1||4,2
1||2072644||1||3,1
1||2072644||2||4,2
1||2072644||3||1,1
1||2072644||4||2,1
1||2072663||1||1,1
1||2072664||1||1,1
1||2072664||1||2,1
1||2072664||1||3,1
1||2072664||1||7,1
1||2072667||1||1,1
1||2072667||1||2,1
1||2072667||1||7,1
1||2072667||1||8,1
1||2072682||1||1,2
1||2072682||1||2,2
1||2072682||1||3,2
1||2072691||1||1,1
1||2072691||2||1,-1
1||2072694||1||1,4
1||2072699||1||1,2
1||2072711||1||1,1
1||2072713||1||1,6
1||2072713||2||1,4
1||2072732||1||1,1
1||2072732||1||2,1
1||2072734||1||1,2
1||2072738||1||1,16
1||2072755||1||1,1
1||2072755||1||2,2
1||2072755||1||3,1
1||2072755||1||4,1
1||2072755||1||7,2
1||2072755||1||8,2
1||2072755||1||9,1
1||2072755||1||10,2
1||2072755||1||11,1
1||2072755||1||12,1
1||2072759||1||1,1
1||2072771||1||1,2
1||2072774||1||1,2
1||2072787||1||1,1
1||2072794||1||3,2
1||2072794||1||4,1
1||2072794||1||6,2
1||2072795||1||1,1
1||2072801||1||1,2
1||2072801||1||4,2
1||2072801||1||5,8
1||2072801||1||6,4
1||2072801||1||7,4
1||2072832||1||1,1
1||2072841||1||1,1
1||2072847||1||1,2
1||2072848||1||1,4
1||2072854||1||2,1
1||2072854||1||3,50
1||2072858||1||1,6
1||2072874||1||1,2
1||2072874||1||2,2
1||2072874||1||3,1
1||2072880||1||1,5
1||2072883||1||1,1
1||2072883||1||2,1
1||2072883||1||3,1
1||2072883||1||4,2
1||2072883||1||5,36
1||2072885||1||1,3
1||2072887||1||1,6
1||2072887||1||2,6
1||2072887||1||5,12
1||2072887||1||6,60
1||2072887||2||3,3
1||2072887||2||6,5
1||2072889||1||1,1
1||2072889||1||2,16
1||2072889||1||3,16
1||2072889||1||4,16
1||2072906||1||1,1
1||2072906||1||2,1
1||2072906||1||3,1
1||2072906||1||6,1
1||2072906||1||7,1
1||2072906||1||8,1
1||2072906||1||9,1
1||2072907||1||3,10
1||2072907||1||4,1
1||2072907||1||5,1
1||2072907||1||6,1
1||2072907||1||7,1
1||2072907||1||8,1
1||2072911||1||1,1
1||2072911||1||3,1
1||2072911||2||2,2
1||2072911||2||7,1
1||2072911||2||8,1
1||2072914||1||1,13
1||2072914||1||2,1
1||2072941||1||1,2
1||2072941||1||2,2
1||2072941||1||3,1
1||2072941||1||4,-1
1||2072948||1||1,2
1||2072948||1||2,2
1||2072950||1||1,1
1||2072950||1||2,1
1||2072950||1||3,2
1||2072950||1||4,4
1||2072955||1||1,1
1||2072960||1||1,1
1||2072967||1||1,1
1||2072971||1||2,1
1||2072992||1||1,1
1||2072995||1||1,2
1||2073016||1||2,1
1||2073016||1||3,1
1||2073016||1||4,5
1||2073016||1||5,4
1||2073016||1||6,2
1||2073016||2||7,2
1||2073016||2||8,6
1||2073016||3||7,6
1||2073023||1||2,3
1||2073023||1||4,1
1||2073024||1||1,1
1||2073024||1||2,2
1||2073024||1||3,2
1||2073024||1||4,2
1||2073024||1||5,1
1||2073036||1||1,1
1||2073039||1||1,1
1||2073039||1||2,2
1||2073039||2||3,2
1||2073039||2||4,1
1||2073039||2||6,1
1||2073039||2||7,2
1||2073039||2||8,1
1||2073039||2||9,1
1||2073041||1||1,2
1||2073045||1||1,1
1||2073045||1||2,1
1||2073045||1||3,1
1||2073045||2||4,1
1||2073045||2||5,1
1||2073045||2||6,1
1||2073045||4||5,-1
1||2073047||1||1,2
1||2073047||1||2,2
1||2073047||1||3,1
1||2073047||1||4,4
1||2073047||1||5,2
1||2073047||1||6,1
1||2073051||1||2,1
1||2073051||1||5,1
1||2073051||1||7,2
1||2073051||1||8,2
1||2073058||1||1,2
1||2073058||1||2,2
1||2073064||1||1,1
1||2073066||1||1,4
1||2073066||1||3,1
1||2073066||1||4,1
1||2073066||1||5,1
1||2073070||1||1,4
1||2073070||1||2,4
1||2073070||1||3,4
1||2073070||1||4,12
1||2073076||1||1,4
1||2073080||1||1,2
1||2073080||1||3,8
1||2073080||1||4,2
1||2073082||1||1,2
1||2073082||1||2,2
1||2073082||1||3,2
1||2073082||1||4,2
1||2073088||1||1,1
1||2073089||1||1,6
1||2073089||1||2,8
1||2073090||1||3,1
1||2073090||2||2,1
1||2073094||1||1,2
1||2073120||1||1,3
1||2073123||1||1,1
1||2073125||1||1,1
1||2073125||2||2,1
1||2073132||1||3,2
1||2073132||1||4,18
1||2073132||1||5,1
1||2073132||1||6,1
1||2073138||1||2,2
1||2073138||2||2,-1
1||2073139||1||5,1
1||2073139||2||3,1
1||2073140||1||2,2
1||2073140||1||3,2
1||2073140||1||4,1
1||2073140||2||5,2
1||2073144||1||2,1
1||2073144||1||4,2
1||2073161||1||1,1
1||2073168||1||1,1
1||2073168||2||1,-1
1||2073171||1||1,1
1||2073171||1||2,1
1||2073177||1||2,4
1||2073187||1||1,1
1||2073192||2||4,2
1||2073192||4||10,1
1||2073192||5||8,1
1||2073192||5||9,1
1||2073192||7||13,1
1||2073192||8||1,2
1||2073192||8||3,2
1||2073192||8||4,1
1||2073192||8||7,1
1||2073192||8||11,1
1||2073192||8||15,1
1||2073192||9||14,1
1||2073192||10||19,2
1||2073192||10||20,2
1||2073192||10||22,2
1||2073192||10||23,2
1||2073192||10||24,2
1||2073193||1||1,8
1||2073207||1||1,1
1||2073217||1||1,2
1||2073223||1||1,1
1||2073224||1||1,1
1||2073228||1||1,1
1||2073236||1||1,1
1||2073236||1||3,1
1||2073236||1||4,1
1||2073236||2||2,1
1||2073236||3||2,-1
1||2073239||1||2,10
1||2073239||2||1,1
1||2073245||1||1,1
1||2073245||1||3,1
1||2073245||1||5,1
1||2073245||1||6,1
1||2073245||1||7,1
1||2073247||1||1,1
1||2073249||1||2,2
1||2073253||1||1,2
1||2073261||1||1,2
1||2073261||1||2,1
1||2073261||2||3,1
1||2073273||1||1,2
1||2073273||1||2,1
1||2073273||1||3,4
1||2073273||1||4,3
1||2073273||1||5,1
1||2073273||1||7,1
1||2073273||1||8,1
1||2073278||1||1,12
1||2073292||1||1,40
1||2073321||1||1,1
1||2073328||1||1,1
1||2073338||1||1,3
1||2073343||1||1,1
1||2073346||1||1,1
1||2073352||1||1,1
1||2073356||1||2,1
1||2073356||1||3,1
1||2073356||1||4,1
1||2073358||1||1,1
1||2073361||1||1,2
1||2073361||1||2,2
1||2073361||1||3,1
1||2073364||1||1,8
1||2073364||1||2,32
1||2073364||2||1,-8
1||2073364||2||2,-32
1||2073367||1||1,1
1||2073371||1||2,6
1||2073371||3||3,1
1||2073381||1||1,3
1||2073381||1||2,3
1||2073381||2||2,3
1||2073383||1||1,1
1||2073387||1||1,1
1||2073391||1||1,1
1||2073392||1||1,2
1||2073392||2||1,-2
1||2073407||1||1,2
1||2073411||1||2,1
1||2073411||1||3,10
1||2073412||1||2,2
1||2073412||1||3,1
1||2073416||1||3,1
1||2073416||1||4,1
1||2073418||1||1,1
1||2073430||1||1,1
1||2073431||1||1,1
1||2073453||1||1,1
1||2073463||1||2,1
1||2073463||3||2,-1
1||2073467||1||1,1
1||2073467||1||4,1
1||2073467||1||5,1
1||2073467||1||6,1
1||2073467||1||8,1
1||2073467||1||10,1
1||2073474||1||1,1
1||2073480||1||1,1
1||2073480||1||2,1
1||2073480||1||3,1
1||2073480||1||4,1
1||2073480||1||5,2
1||2073483||1||1,2
1||2073484||1||2,3
1||2073493||1||1,1
1||2073493||2||1,-1
1||2073497||1||1,2
1||2073497||2||2,2
1||2073497||2||3,5
1||2073497||2||4,5
1||2073499||1||1,2
1||2073503||1||1,2
1||2073503||1||2,10
1||2073508||1||1,1
1||2073510||1||6,1
1||2073510||1||7,1
1||2073512||1||1,10
1||2073512||1||2,10
1||2073512||2||5,10
1||2073512||3||6,4
1||2073512||3||7,10
1||2073512||3||8,5
1||2073512||3||9,10
1||2073516||1||1,2
1||2073518||1||4,1
1||2073518||1||5,1
1||2073518||2||2,1
1||2073518||2||6,1
1||2073518||2||7,1
1||2073518||3||2,-1
1||2073534||1||2,1
1||2073536||1||1,5
1||2073540||1||1,3
1||2073540||1||2,6
1||2073540||1||3,5
1||2073540||1||4,5
1||2073540||1||5,5
1||2073542||1||2,2
1||2073542||2||1,3
1||2073545||1||1,1
1||2073548||1||1,1
1||2073569||1||1,5
1||2073569||1||2,5
1||2073569||1||3,5
1||2073571||1||1,4
1||2073576||1||1,2
1||2073576||1||2,2
1||2073581||1||1,2
1||2073588||1||1,4
1||2073588||2||1,8
1||2073590||1||1,1
1||2073590||1||2,1
1||2073590||1||3,-1
1||2073593||1||1,6
1||2073593||1||2,3
1||2073593||1||3,3
1||2073593||1||4,3
1||2073593||1||5,2
1||2073593||1||6,1
1||2073593||1||7,3
1||2073593||1||9,1
1||2073593||1||10,1
1||2073593||1||11,1
1||2073593||1||12,1
1||2073593||1||13,1
1||2073593||2||8,2
1||2073593||3||5,1
1||2073593||4||12,-1
1||2073602||1||1,1
1||2073603||1||1,2
1||2073603||1||3,1
1||2073603||1||4,3
1||2073603||1||5,3
1||2073603||1||6,3
1||2073625||1||1,6
1||2073625||1||2,100
1||2073626||1||3,1
1||2073628||1||1,9
1||2073638||1||1,1
1||2073638||2||1,1
1||2073644||1||1,1
1||2073645||1||5,4
1||2073645||1||6,10
1||2073645||1||7,10
1||2073645||1||8,1
1||2073645||1||9,10
1||2073645||1||10,7
1||2073654||1||1,3
1||2073654||2||1,3
1||2073662||1||4,1
1||2073666||1||1,1
1||2073670||1||1,1
1||2073670||1||2,30
1||2073670||2||1,-1
1||2073676||1||1,2
1||2073676||1||2,2
1||2073676||1||4,4
1||2073686||1||1,1
1||2073698||1||1,1
1||2073698||1||2,1
1||2073701||1||1,1
1||2073706||1||1,2
1||2073716||1||1,1
1||2073734||1||2,2
1||2073734||1||4,1
1||2073734||2||5,4
1||2073734||3||1,1
1||2073738||1||1,1
1||2073738||2||1,3
1||2073742||1||1,2
1||2073742||1||2,2
1||2073749||1||2,1
1||2073749||2||1,1
1||2073756||1||1,1
1||2073756||1||2,120
1||2073756||1||3,1
1||2073756||1||4,1
1||2073756||1||5,2
1||2073756||1||7,2
1||2073758||1||1,1
1||2073762||1||1,1
1||2073762||1||2,2
1||2073762||1||3,2
1||2073762||1||5,6
1||2073762||1||6,1
1||2073762||1||7,2
1||2073762||1||8,2
1||2073762||1||9,2
1||2073762||1||10,1
1||2073762||1||11,-1
1||2073763||1||1,1
1||2073763||1||2,5
1||2073763||1||3,2
1||2073763||1||4,4
1||2073763||1||5,1
1||2073763||1||6,1
1||2073763||1||7,1
1||2073763||2||7,-1
1||2073766||1||1,1
1||2073766||1||2,1
1||2073768||1||1,3
1||2073776||1||1,3
1||2073780||1||2,1
1||2073782||1||1,1
1||2073782||2||1,-1
1||2073788||1||1,6
1||2073792||1||1,1
1||2073795||1||1,1
1||2073806||1||1,2
1||2073806||1||2,1
1||2073811||1||1,1
1||2073828||1||1,1
1||2073828||1||2,6
1||2073828||1||3,6
1||2073828||1||4,6
1||2073828||1||5,100
1||2073830||1||1,5
1||2073830||1||4,1
1||2073839||1||1,1
1||2073844||1||1,1
1||2073853||1||1,2
1||2073853||1||2,8
1||2073855||1||1,1
1||2073859||1||2,3
1||2073863||1||1,1
1||2073863||1||2,1
1||2073864||1||1,1
1||2073865||1||2,1
1||2073865||1||3,1
1||2073865||1||4,1
1||2073865||1||5,1
1||2073865||1||6,1
1||2073865||1||7,1
1||2073865||1||8,2
1||2073870||1||1,6
1||2073870||1||2,5
1||2073890||2||3,2
1||2073890||2||4,2
1||2073906||1||1,2
1||2073906||1||2,2
1||2073909||1||1,1
1||2073909||2||2,2
1||2073909||3||1,-1
1||2073909||4||2,-2
1||2073914||1||1,1
1||2073914||1||2,1
1||2073914||1||3,1
1||2073914||1||4,1
1||2073920||1||1,2
1||2073923||1||1,3
1||2073935||1||1,1
1||2073935||1||2,1
1||2073941||1||1,2
1||2073941||1||6,2
1||2073941||1||7,2
1||2073941||1||8,2
1||2073941||1||9,4
1||2073941||1||10,4
1||2073960||1||1,1
1||2073978||1||1,4
1||2073981||1||1,2
1||2073987||1||1,5
1||2073989||1||1,12
1||2073990||1||1,1
1||2073990||1||2,1
1||2073990||1||3,1
1||2074000||1||1,1
1||2074000||1||2,1
1||2074001||1||1,1
1||2074001||1||2,4
1||2074001||1||3,2
1||2074004||1||1,1
1||2074010||1||1,1
1||2074011||1||1,1
1||2074013||1||1,1
1||2074013||1||2,1
1||2074025||1||1,1
1||2074025||2||1,1
1||2074025||3||1,8
1||2074036||1||1,2
1||2074036||1||2,5
1||2074040||1||1,1
1||2074043||1||1,2
1||2074048||1||1,4
1||2074048||1||4,2
1||2074048||1||5,10
1||2074048||1||6,4
1||2074048||2||1,2
1||2074048||2||3,1
1||2074048||2||4,1
1||2074048||3||3,1
1||2074049||1||3,1
1||2074050||1||1,1
1||2074050||2||1,-1
1||2074060||1||2,1
1||2074060||1||3,1
1||2074060||2||2,-1
1||2074060||2||3,-1
1||2074064||1||1,6
1||2074069||1||1,2
1||2074069||1||2,2
1||2074069||1||3,1
1||2074069||1||4,1
1||2074069||2||1,1
1||2074069||2||2,1
1||2074069||2||3,1
1||2074069||2||4,1
1||2074079||1||1,3
1||2074079||1||2,2.55
1||2074082||1||1,6
1||2074086||1||1,3
1||2074096||1||1,4
1||2074107||1||4,1
1||2074118||1||1,1
1||2074140||1||1,1
1||2074140||1||3,1
1||2074161||1||1,3
1||2074169||1||1,1
1||2074177||1||1,1
1||2074177||1||2,1
1||2074177||1||3,1
1||2074177||1||4,1
1||2074177||1||5,1
1||2074177||1||6,1
1||2074178||1||1,6
1||2074178||1||2,12
1||2074178||1||3,12
1||2074179||1||1,6
1||2074195||1||1,2
1||2074195||1||2,2
1||2074202||1||2,2
1||2074212||1||1,1
1||2074212||1||2,1
1||2074212||2||1,-1
1||2074212||2||2,-1
1||2074220||1||1,1
1||2074223||1||1,1
1||2074229||1||2,1
1||2074229||1||4,1
1||2074229||1||5,1
1||2074229||2||5,-1
1||2074248||1||1,1
1||2074251||1||2,1
1||2074258||2||3,1
1||2074259||1||1,3
1||2074259||1||2,2
1||2074265||1||1,1
1||2074276||1||1,1
1||2074276||1||2,1
1||2074276||1||3,1
1||2074276||1||4,1
1||2074276||1||5,3
1||2074276||1||6,1
1||2074282||1||1,10
1||2074288||1||1,2
1||2074288||1||2,2
1||2074296||1||1,1
1||2074298||1||3,1
1||2074310||1||1,1
1||2074314||1||1,2
1||2074316||1||1,2
1||2074316||1||2,35
1||2074320||1||1,1
1||2074320||1||2,1
1||2074320||2||1,-1
1||2074323||1||1,1
1||2074324||1||1,1
1||2074326||1||1,1
1||2074333||1||1,1
1||2074346||1||1,1
1||2074346||1||2,1
1||2074347||1||1,3
1||2074347||1||2,1
1||2074347||2||1,1
1||2074347||2||2,1
1||2074349||1||1,1
1||2074375||1||1,1
1||2074378||1||2,1
1||2074380||1||1,1
1||2074380||1||2,1
1||2074380||1||3,4
1||2074380||1||5,1
1||2074385||1||1,2
1||2074385||1||2,1
1||2074387||1||2,3
1||2074396||1||1,10
1||2074396||1||2,10
1||2074396||1||3,10
1||2074396||1||4,10
1||2074396||1||5,10
1||2074405||1||1,4
1||2074405||1||4,1
1||2074405||2||1,2
1||2074405||2||4,5
1||2074425||1||1,2
1||2074425||1||2,1
1||2074425||1||3,1
1||2074428||1||1,1
1||2074428||1||2,1
1||2074430||1||1,2
1||2074439||1||1,3
1||2074448||1||1,2
1||2074452||1||1,1
1||2074452||2||1,1
1||2074453||1||1,1
1||2074453||1||2,2
1||2074453||1||3,1
1||2074456||1||1,1
1||2074456||1||2,5
1||2074456||1||3,10
1||2074456||1||4,10
1||2074456||1||5,10
1||2074456||1||6,10
1||2074459||1||1,4
1||2074459||2||2,2
1||2074468||1||1,1
1||2074468||1||2,1
1||2074468||2||1,-1
1||2074468||2||2,-1
1||2074471||1||1,1
1||2074472||1||1,1
1||2074472||1||3,4
1||2074472||1||5,1
1||2074472||2||2,1
1||2074472||2||4,4
1||2074485||1||1,1
1||2074487||1||1,1
1||2074487||1||2,1
1||2074487||1||3,4
1||2074487||1||4,4
1||2074489||1||1,1
1||2074495||1||1,1
1||2074495||1||2,1
1||2074515||1||1,1
1||2074515||1||2,1
1||2074523||1||1,3
1||2074527||1||1,1
1||2074527||2||1,1
1||2074528||1||2,1
1||2074529||1||1,1
1||2074529||1||2,1
1||2074533||1||1,1
1||2074539||1||1,1
1||2074539||2||1,-1
1||2074548||1||1,20
1||2074548||1||2,10
1||2074548||1||3,10
1||2074565||1||1,2
1||2074565||1||2,2
1||2074565||1||3,1
1||2074565||1||4,1
1||2074568||1||1,1
1||2074568||2||1,2
1||2074568||3||1,1
1||2074572||1||1,2
1||2074577||1||1,1
1||2074579||1||1,2
1||2074580||1||1,1
1||2074580||2||3,1
1||2074580||2||4,1
1||2074588||1||3,2
1||2074588||1||4,2
1||2074601||1||1,3
1||2074604||1||1,3
1||2074605||1||1,1
1||2074611||1||1,2
1||2074614||1||1,1
1||2074614||1||2,1
1||2074617||1||1,2
1||2074617||1||2,2
1||2074618||1||1,2
1||2074618||1||2,3
1||2074618||1||4,1
1||2074618||1||5,2
1||2074622||1||1,1
1||2074622||2||1,-1
1||2074623||1||1,1
1||2074623||2||2,6
1||2074633||1||1,1
1||2074637||1||1,1
1||2074637||2||1,1
1||2074639||1||1,1
1||2074647||1||1,1
1||2074647||1||2,2
1||2074647||1||3,1
1||2074654||1||1,3
1||2074656||1||1,25
1||2074656||1||2,1
1||2074662||1||1,1
1||2074662||1||2,20
1||2074665||1||1,1
1||2074666||1||1,2
1||2074668||1||1,1
1||2074679||1||1,1
1||2074692||1||1,2
1||2074692||1||2,2
1||2074693||1||1,2
1||2074693||2||1,-2
1||2074695||1||1,5
1||2074695||1||2,4.25
1||2074697||1||1,2
1||2074697||1||2,1
1||2074697||1||3,1
1||2074697||1||4,1
1||2074697||1||5,1
1||2074697||1||6,1
1||2074697||1||7,50
1||2074697||1||8,50
1||2074699||1||1,1
1||2074699||1||2,18
